"","aiddata_id","year","commitment_date","start_date","end_date","donor","donor_iso2","donor_iso3","umbrella","donor_project_id","crsid","financing_agency","donor_type","bi_multi","recipient","recipient_iso2","recipient_iso3","private_recipient","implementing_agency","channel_code","borrower","beneficiary","guarantor","other_involved_institutions","commitment_amount","commitment_amount_currency","commitment_amount_usd_nominal","commitment_amount_usd_constant","disbursement_amount","disbursement_amount_currency","disbursement_amount_usd_nominal","disbursement_amount_usd_constant","total_project_cost","total_project_cost_currency","total_project_cost_usd_nominal","total_project_cost_usd_constant","title","short_description","short_description_original_language","long_description","long_description_original_language","additional_info","additional_info_original_language","flow_type","crs_flow_name","number_repayments_per_year","repay_type","loan_term","grace_period","interest_rate","second_interest_rate","grant_element","cancelled","repay_date_first","repay_date_last","untied_amount_usd_nominal","partial_tied_amount_usd_nominal","tied_amount_usd_nominal","received_amount_usd_nominal","irtc_amount_usd_nominal","expert_commitment_amount_usd_nominal","expert_extended_amount_usd_nominal","export_credit_amount_usd_nominal","outstanding_amount_usd_nominal","arrears_principal_amount_usd_nominal","arrears_interest_amount_usd_nominal","future_ds_principal_amount_usd_nominal","future_ds_interest_amount_usd_nominal","region","location","source","language","biodiversity","climate","desertification","crs_purpose_code","crs_purpose_name","gender","trade","pdgg","ftc","sector_programme","sector","sector_code","associated_financing","initial_report","finance_t","environmental_impact_assessment","environment","investment_project","aiddata_purpose_code","aiddata_purpose_name","aiddata_activity_code","aiddata_activity_name","aiddata_feasibility_study","aiddata_technical_assistance","coalesced_purpose_code","coalesced_purpose_name","aiddata_is_conflict"
"128",50076134,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","NED00026","2009028419","STATE","Bilateral",1,"Guatemala","GT","GTM","","NATIONAL NGOs",NA,"","","","",65540,"USD",65540,65540,65540,"USD",65540,65540,NA,"",NA,NA,"National Endowment for Democracy Grant to Accion Ciudadana","NATIONAL ENDOWMENT FOR DEMOCRACY GRANT TO ACCION CIUDADANA","","To strengthen citizen oversight of Guatemala's conditional cash transfer (CCT) program to bolster its legitimacy and reduce risks of corruption and clientelism. Acci&oacute;n Ciudadana will provide residents in 15 new municipalities throughout Guatemala w","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.06554,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North & Central America","","OECD CRS","English",NA,NA,NA,15111,"Public finance management",NA,NA,2,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15111,"Public finance management",""
"129",50037854,2009,"","2009-09-15 00:00:00","2010-10-15 00:00:00","United Kingdom","GB","GBR","","201147-101","2009001823","DFID","Bilateral",1,"Somalia","SO","SOM","","INTERNATIONAL NGOs",NA,"","","","",1223730,"USD",1223730,1223730,226491.721337,"USD",226491.721337,226491.721337,NA,"",NA,NA,"SAVE THE CHILDREN (UK) CASH TRANSFER PROJECT IN HIRAN","SAVE THE CHILDREN (UK) CASH TRANSFER PROJECT IN HIRAN","","To strengthen the ability of 2000 vulnerable households to meet their essential needs through cash transfers.","","","","ODA Grants","ODA Grants",NA,NA,"","","0",0,100,"","","",1.22372696032,0,0,0,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,72010,"Emergency/distress relief",1,0,0,NA,NA,"VIII.1. Emergency Response",720,NA,1,110,"",0,"",NA,"","","","","",72010,"Emergency/distress relief",""
"130",50038121,2009,"","2010-04-01 00:00:00","2020-03-31 00:00:00","United Kingdom","GB","GBR","","200625-101","2009001537","DFID","Bilateral",1,"Zambia","ZM","ZMB","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",78100.6,"USD",78100.6,78100.6,7903.78006873,"USD",7903.78006873,7903.78006873,NA,"",NA,NA,"PROCOFSERVICES & P0034 FOR ZAMBIA SOCIAL PROTECTION EXPANSION PROGRAMME","PROCOFSERVICES &amp; P0034 FOR ZAMBIA SOCIAL PROTECTION EXPANSION PROGRAMME","","To improve the standard of living of households receiving regular social cash transfersTo design a universal social pension scheme and prepare for its implementation by 2012","","","","ODA Grants","ODA Grants",NA,NA,"","","0",0,100,"","","",0.0781005935645,0,0,0,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16010,"Social/welfare services",0,0,0,1,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"131",50028711,2009,"","2009-09-20 00:00:00","2009-12-31 00:00:00","Norway","NO","NOR","","UGA-09/022","2009003890","NORAD","Bilateral",1,"Uganda","UG","UGA","","NCG - Nordic Consulting Group",NA,"","","","",47782.9,"USD",47782.9,47782.9,46029.5616718,"USD",46029.5616718,46029.5616718,NA,"",NA,NA,"Review of cash transfer program for returning IDPs in Northern Uganda","REVIEW OF CASH TRANSFER PROGRAM FOR RETURNING IDPS IN NORTHERN UGANDA","","The consultant shall lead the mid-term review of cash transfer program for returning IDPs in Northern Uganda for the Norwegian Embassy in Kampala, the LEARN (Livelihood and Economic Recovery in Northern Uganda) Programme.Review Objectives?To provide a mid","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0477828746177,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,73010,"Reconstruction relief",0,0,0,NA,NA,"VIII.2. Reconstruction Relief & Rehabilitation",730,NA,1,110,"",0,"",NA,"","","","","",73010,"Reconstruction relief",""
"132",50028772,2009,"","2009-02-16 00:00:00","2010-12-31 00:00:00","Norway","NO","NOR","","UGA-08/051","2009003874","MFA","Bilateral",1,"Uganda","UG","UGA","","Undefined",NA,"","","","",187946,"USD",187946,187946,142353.147299,"USD",142353.147299,142353.147299,NA,"",NA,NA,"Development and management of a M&E system for cash transfers","DEVELOPMENT AND MANAGEMENT OF A M&amp;E SYSTEM FOR CASH TRANSFERS","","After a call for expression of interest the consortium of Acacia and MISR was selected for development and management of a Monitoring and Evaluation (M&amp;E) System for these projects to assess the impact of the cash transfer projects and draw lessons le","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.187945973496,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,15220,"Civilian peace-building, conflict prevention and resolution",0,0,2,NA,1,"I.5.b. Conflict, Peace & Security",152,NA,1,110,"",0,"",NA,"","","","","",15220,"Civilian peace-building, conflict prevention and resolution",""
"133",50067536,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI60514","2009004595","AID","Bilateral",1,"Mali","ML","MLI","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",1250000,"USD",1250000,1250000,NA,"USD",NA,NA,NA,"",NA,NA,"Agricultural Safety Nets and Livelihood Services","AGRICULTURAL SAFETY NETS AND LIVELIHOOD SERVICES","","Support risk management and economic diversification, transfer and adaptation of proven technologies and human organization innovations to increase market access, food or cash transfers in exchange for public works; and resource transfers and/or agricultu","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",1.25,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,31191,"Agricultural services",1,NA,NA,NA,NA,"III.1.a. Agriculture",311,NA,1,110,"",0,"",NA,"","","","","",31191,"Agricultural services",""
"134",40662228,2009,"2009-06-16 00:00:00","","2014-02-28 00:00:00","World Bank - International Bank for Reconstruction and Development (IBRD)","","","WORLD BANK","P103974","","","Multilateral",NA,"Macedonia, FYR","MK","MKD","f","Macedonia (Ministry of Labor & Social Protection)",NA,"Macedonia","","","",2.5e+07,"USD",2.5e+07,2.5e+07,1526119,"USD",1526119,1526119,26200000,"USD",26200000,26200000,"Conditional Cash Transfers Project","<br>","","The development objective of the Conditional Cash Transfers Project is to strengthen the effectiveness and efficiency of the Macedonia's social safety net through: (a) the introduction of conditional cash transfers; and (b) improvements in the administrat","","Environmental Impact Category: C<br>","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",16010,"Social/ welfare services","12005.01|16010.05|16010.04|16010.02|11105.01","Health, activity unspecified or does not fit under any other applicable codes|Support for vulnerable groups|Social security and other social schemes|Social legislation and administration|Education, level unspecified, activity unspecified or does not fit u","f","f",16010,"Social/ welfare services","f"
"135",40811385,2009,"2009-05-06 00:00:00","","2011-12-31 00:00:00","World Bank - International Development Association (IDA)","","","WORLD BANK","P115938","","","Multilateral",NA,"Senegal","SN","SEN","f","CELLULE DE LA LUTTE CONTRE LA MALNUTRITION",NA,"Senegal","","","",1e+07,"USD",1e+07,1e+07,5997424,"USD",5997424,5997424,1.8e+07,"USD",1.8e+07,1.8e+07,"Rapid Response Child-Focused Social Cash Transfer and Nutrition Security Project","<br>","","The objective of the Rapid Response Child-Focused Social Cash Transfer and Nutrition Security Project is to reduce the risk of nutrition insecurity of vulnerable populations, in particular children under five in poor rural and urban areas in Senegal. This","","Environmental Impact Category: C","","Loan (unknown type)","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"t",NA,"f",12240,"Basic nutrition","16010.05|12240.01|12240.02|12240.06","Support for vulnerable groups|Basic nutrition, activity unspecified or does not fit elsewhere in group|Direct feeding programmes|Household food security","f","f",12240,"Basic nutrition","f"
"136",2430970,2009,"","","","World Bank - International Development Association (IDA)","","","WORLD BANK","P111545","","","Multilateral",NA,"Kenya","KE","KEN","f","N/A",NA,"N/A","","","",5e+07,"USD",5e+07,5e+07,14248015,"USD",14248015,14248015,1.26e+08,"USD",1.26e+08,1.26e+08,"Kenya Cash Transfer for Orphans and Vulnerable Children","Health and other social services (Other social services): 100","","The project development objective of the Cash Transfer for Orphans and Vulnerable Children (CT-OVC) Project for Kenya is to increase social safety net access for extremely poor OVC households, through an effective and efficient expansion of the CT-OVC Pro","","<ul><li>Finance Lending Instrument:Specific Investment Loan&nbsp;</li><li>environmental category:C&nbsp;</li><li>project status: Active</li></ul>","","a_ no value","",NA,NA,"","","",NA,NA,"f","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","","","Donor Website","English",NA,NA,NA,0,"",NA,NA,NA,NA,NA,"",0,NA,NA,NA,"f",NA,"f",16010,"Social/ welfare services","16010.03|15120.01|16010.04|16010.05","Institution capacity building, social welfare services|Public sector financial management, activity unspecified or does not fit elsewhere in group|Social security and other social schemes|Support for vulnerable groups","f","f",16010,"Social/ welfare services","f"
"137",50075016,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI63778","2009008457","AID","Bilateral",1,"Zambia","ZM","ZMB","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",1e+06,"USD",1e+06,1e+06,1e+06,"USD",1e+06,1e+06,NA,"",NA,NA,"Basic Education - Cash Transfer - Cash Transfer","BASIC EDUCATION - CASH TRANSFER - CASH TRANSFER","","Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults. - Cash Transfer - Cash Transfer [Government of","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"138",50078653,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI71574","2009016396","AID","Bilateral",1,"Jordan","JO","JOR","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",229500000,"USD",229500000,229500000,229500000,"USD",229500000,229500000,NA,"",NA,NA,"Monetary policy - Cash Transfer - Cash Transfer","MONETARY POLICY - CASH TRANSFER - CASH TRANSFER","","Monetary policy consists of various mechanisms, such as interest rates, to allow the government to manage the economy by expanding or contracting the money supply. Programs must encourage and help host countries to apply monetary policies that keep inflat","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",229.5,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"139",50065028,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI63779","2009008458","AID","Bilateral",1,"Egypt","EG","EGY","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",5e+07,"USD",5e+07,5e+07,5e+07,"USD",5e+07,5e+07,NA,"",NA,NA,"Basic Education - Cash Transfer - Cash Transfer","BASIC EDUCATION - CASH TRANSFER - CASH TRANSFER","","Improve early childhood education, primary education, and secondary education, delivered in formal or non-formal settings. It includes literacy, numeracy, and other basic skills programs for youth and adults. - Cash Transfer - Cash Transfer [Government of","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",50,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"140",50065065,2009,"","2009-01-01 00:00:00","2009-12-31 00:00:00","United States","US","USA","","UEI68350","2009012986","AID","Bilateral",1,"Egypt","EG","EGY","","PUBLIC SECTOR (donor, recipient, other)",NA,"","","","",2e+07,"USD",2e+07,2e+07,2e+07,"USD",2e+07,2e+07,NA,"",NA,NA,"Higher Education - Cash Transfer - Cash Transfer","HIGHER EDUCATION - CASH TRANSFER - CASH TRANSFER","","Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries res","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",20,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",NA,NA,NA,51010,"General budget support",NA,NA,NA,NA,NA,"VI.1. General Budget Support",510,NA,1,110,"",0,"",NA,"","","","","",51010,"General budget support",""
"141",50028711,2009,"","2009-09-20 00:00:00","2009-12-31 00:00:00","Norway","NO","NOR","","UGA-09/022","2009003890","NORAD","Bilateral",1,"Uganda","UG","UGA","","NCG - Nordic Consulting Group",NA,"","","","",47782.9,"USD",47782.9,47782.9,46029.5616718,"USD",46029.5616718,46029.5616718,NA,"",NA,NA,"Review of cash transfer program for returning IDPs in Northern Uganda","REVIEW OF CASH TRANSFER PROGRAM FOR RETURNING IDPS IN NORTHERN UGANDA","","The consultant shall lead the mid-term review of cash transfer program for returning IDPs in Northern Uganda for the Norwegian Embassy in Kampala, the LEARN (Livelihood and Economic Recovery in Northern Uganda) Programme.Review Objectives?To provide a mid","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.0477828746177,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,73010,"Reconstruction relief",0,0,0,NA,NA,"VIII.2. Reconstruction Relief & Rehabilitation",730,NA,1,110,"",0,"",NA,"","","","","",73010,"Reconstruction relief",""
"142",50028772,2009,"","2009-02-16 00:00:00","2010-12-31 00:00:00","Norway","NO","NOR","","UGA-08/051","2009003874","MFA","Bilateral",1,"Uganda","UG","UGA","","Undefined",NA,"","","","",187946,"USD",187946,187946,142353.147299,"USD",142353.147299,142353.147299,NA,"",NA,NA,"Development and management of a M&E system for cash transfers","DEVELOPMENT AND MANAGEMENT OF A M&amp;E SYSTEM FOR CASH TRANSFERS","","After a call for expression of interest the consortium of Acacia and MISR was selected for development and management of a Monitoring and Evaluation (M&amp;E) System for these projects to assess the impact of the cash transfer projects and draw lessons le","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.187945973496,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,15220,"Civilian peace-building, conflict prevention and resolution",0,0,2,NA,1,"I.5.b. Conflict, Peace & Security",152,NA,1,110,"",0,"",NA,"","","","","",15220,"Civilian peace-building, conflict prevention and resolution",""
"143",50037854,2009,"","2009-09-15 00:00:00","2010-10-15 00:00:00","United Kingdom","GB","GBR","","201147-101","2009001823","DFID","Bilateral",1,"Somalia","SO","SOM","","INTERNATIONAL NGOs",NA,"","","","",1223730,"USD",1223730,1223730,226491.721337,"USD",226491.721337,226491.721337,NA,"",NA,NA,"SAVE THE CHILDREN (UK) CASH TRANSFER PROJECT IN HIRAN","SAVE THE CHILDREN (UK) CASH TRANSFER PROJECT IN HIRAN","","To strengthen the ability of 2000 vulnerable households to meet their essential needs through cash transfers.","","","","ODA Grants","ODA Grants",NA,NA,"","","0",0,100,"","","",1.22372696032,0,0,0,0,NA,"",NA,0,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,72010,"Emergency/distress relief",1,0,0,NA,NA,"VIII.1. Emergency Response",720,NA,1,110,"",0,"",NA,"","","","","",72010,"Emergency/distress relief",""
"144",95656852,2010,"","2010-06-01 00:00:00","2011-12-31 00:00:00","Norway","NO","NOR","","ZIB-10/0012","2010003929","MFA","Bilateral",1,"Zimbabwe","ZW","ZWE","","Zimbabwe Lawyers for Human Rights",NA,"","","","",827198,"USD",827198,764236,827198.279427579,"USD",827198.279427579,764235.859814922,NA,"",NA,NA,"SC - Schoolfeeding and cash transfer","SC - SCHOOLFEEDING AND CASH TRANSFER","","Cash transfer and schoolfeeding in Muzarabani and Chimanimani districts.","","","","ODA Grants","ODA Grants",NA,NA,"","","",0,100,"","","",0.827198279427579,0,0,NA,0,NA,"",0,0,0,0,0,"0.0","South of Sahara","","OECD CRS","English",0,0,0,72040,"Emergency food aid",0,0,0,NA,NA,"VIII.1. Emergency Response",720,NA,1,110,"",0,"",NA,"","","","","",72040,"Emergency food aid",""
"145",96758261,2010,"","2009-08-01 00:00:00","2012-12-01 00:00:00","Netherlands","NL","NLD","","20336","2010000592","MFA","Bilateral",1,"South Africa","ZA","ZAF","","Media in Education Trust",NA,"","","","",618603,"USD",618603,639999,1328110.662,"USD",1328110.662,1374046.03783903,NA,"",NA,NA,"Social cash transfers pilot","SOCIAL CASH TRANSFERS PILOT","","Reducing HIV infection in adoclescents","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.618603219,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","South of Sahara","","OECD CRS","English",0,0,0,16064,"Social mitigation of hiv/aids",0,NA,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16064,"Social mitigation of hiv/aids",""
"146",97503149,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ30165","2010025743","AID","Bilateral",1,"Kosovo","","","","International Development Association",NA,"","","","",2.5e+07,"USD",2.5e+07,24749300,2.5e+07,"USD",2.5e+07,24749279.6499414,NA,"",NA,NA,"Fiscal policy - Cash Transfer","FISCAL POLICY - CASH TRANSFER","","Encourage and help countries to apply sustainable and efficient fiscal policies, which consist of establishing revenue and expenditure structures and develop management techniques that allow a government to manage the economy through the expansion and con","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",25,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Europe","","OECD CRS","English",0,0,0,15111,"Public finance management",NA,0,2,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15111,"Public finance management",""
"147",94724422,2010,"","2010-03-12 00:00:00","2010-12-31 00:00:00","Ireland","IE","IRL","","2C1EMER-EME1-EME1HQ001","2010001964","DFA","Bilateral",1,"Haiti","HT","HTI","","FAO",NA,"","","","",168874,"USD",168874,180534,168874.17218543,"USD",168874.17218543,180533.818894374,NA,"",NA,NA,"EMERGENCY/HUMANITARIAN ASSISTA - Emergency Distress and Relief - EMERGENCY - GENERAL - Cash transfers to imporve","EMERGENCY/HUMANITARIAN ASSISTA - EMERGENCY DISTRESS AND RELIEF - EMERGENCY - GENERAL - CASH TRANSFERS TO IMPORVE","","In 2010 funding will be provided to eight key NGO partners in support of their humanitarian activities. Allocations will be based on Humanitarian Policy Papers which set out each organisation’s strategic plan for humanitarian action in the year ahead and ","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",0.16887417218543,0,0,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North & Central America","","OECD CRS","English",0,0,0,72010,"Emergency/distress relief",0,NA,NA,NA,NA,"VIII.1. Emergency Response",720,NA,8,110,"",0,"",NA,"","","","","",72010,"Emergency/distress relief",""
"148",96779039,2010,"","2010-10-01 00:00:00","2013-12-31 00:00:00","Netherlands","NL","NLD","","22009","2010902471","MFA","Bilateral",1,"Yemen","YE","YEM","","MOPIC",NA,"","","","",5501930,"USD",5501930,5692230,3044700,"USD",3044700,3150007.06726386,NA,"",NA,NA,"SWF- Cash Transfers","SWF- CASH TRANSFERS","","provide in sustainable manner direct cash transfers to 30.000 poor households in selected areas","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",5.50193045,0,0,NA,0,NA,"",NA,NA,NA,NA,NA,"","Middle East","","OECD CRS","English",0,0,0,15110,"Public sector policy and adm. management",1,NA,0,NA,1,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15110,"Public sector policy and adm. management",""
"149",96980911,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ30074","2010025672","AID","Bilateral",1,"Egypt","EG","EGY","","Transparency International",NA,"","","","",34377400,"USD",34377400,34032600,NA,"",NA,NA,NA,"",NA,NA,"Financial Services - Cash Transfer","FINANCIAL SERVICES - CASH TRANSFER","","Advance the capacity of all public and private institutions to adopt modern management practices, strengthen their professionalism, and improve their systems, including providing equal access to both men and women. - Cash Transfer [through U.S. Government","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",34.377376,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",0,0,0,24010,"Financial policy & admin. management",NA,0,0,NA,NA,"II.4. Banking & Financial Services",240,NA,1,110,"",0,"",25010,"Business support services and institutions","25010.07","Public-private sector networking","f","f",25010,"Business support services and institutions","f"
"150",97644660,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ37800","2010032304","AID","Bilateral",1,"Pakistan","PK","PAK","","Pan-American Health Organisation",NA,"","","","",4.5e+07,"USD",4.5e+07,44548700,NA,"",NA,NA,NA,"",NA,NA,"Higher Education - Cash Transfer","HIGHER EDUCATION - CASH TRANSFER","","Strengthen institutional capacities of public and private higher education institutions (including research institutes, teacher-training colleges and institutes, universities, community colleges, and the relevant officials, departments, and ministries res","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",45,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South & Central Asia","","OECD CRS","English",0,0,0,11420,"Higher education",NA,0,0,NA,NA,"I.1.d. Post-Secondary Education",114,NA,1,110,"",0,"",NA,"","","","","",11420,"Higher education",""
"151",96980877,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ29973","2010025587","AID","Bilateral",1,"Egypt","EG","EGY","","Transparency International",NA,"","","","",49222600,"USD",49222600,48729000,NA,"",NA,NA,NA,"",NA,NA,"Financial Sector Enabling Environment - Cash Transfer","FINANCIAL SECTOR ENABLING ENVIRONMENT - CASH TRANSFER","","Support the establishment of expert regulators and professional bodies that constantly improve laws, regulations, standards, and administrative practices that shape the sector. - Cash Transfer [through U.S. Government - U.S. Agency for International Devel","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",49.222624,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",0,0,0,24010,"Financial policy & admin. management",NA,0,0,NA,NA,"II.4. Banking & Financial Services",240,NA,1,110,"",1,"",24010,"Financial policy and administrative management","24010.02","Finance sector policy, planning and programs","f","f",24010,"Financial policy and administrative management","f"
"152",97645309,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ96339","2010044344","AID","Bilateral",1,"Pakistan","PK","PAK","","Pan-American Health Organisation",NA,"","","","",7.5e+07,"USD",7.5e+07,74247800,NA,"",NA,NA,NA,"",NA,NA,"Social Assistance - Cash Transfer","SOCIAL ASSISTANCE - CASH TRANSFER","","Cash or in-kind transfers to the poor or to those suffering from temporary shocks. Health services provided in-kind should be captured under the respective health element(s). - Cash Transfer [through U.S. Government - U.S. Agency for International Develop","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",75,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","South & Central Asia","","OECD CRS","English",0,0,0,16010,"Social/welfare services",NA,0,0,NA,NA,"I.6. Other Social Infrastructure & Services",160,NA,1,110,"",0,"",NA,"","","","","",16010,"Social/welfare services",""
"153",97580283,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ30166","2010025744","AID","Bilateral",1,"Mongolia","MN","MNG","","Pan-American Health Organisation",NA,"","","","",1e+07,"USD",1e+07,9899710,NA,"",NA,NA,NA,"",NA,NA,"Fiscal policy - Cash Transfer","FISCAL POLICY - CASH TRANSFER","","Encourage and help countries to apply sustainable and efficient fiscal policies, which consist of establishing revenue and expenditure structures and develop management techniques that allow a government to manage the economy through the expansion and con","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",10,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","Far East Asia","","OECD CRS","English",0,0,0,15111,"Public finance management",NA,0,2,NA,NA,"I.5.a. Government & Civil Society-general",151,NA,1,110,"",0,"",NA,"","","","","",15111,"Public finance management",""
"154",96980911,2010,"","2010-01-01 00:00:00","2010-12-31 00:00:00","United States","US","USA","","UEJ30074","2010025672","AID","Bilateral",1,"Egypt","EG","EGY","","Transparency International",NA,"","","","",34377400,"USD",34377400,34032600,NA,"",NA,NA,NA,"",NA,NA,"Financial Services - Cash Transfer","FINANCIAL SERVICES - CASH TRANSFER","","Advance the capacity of all public and private institutions to adopt modern management practices, strengthen their professionalism, and improve their systems, including providing equal access to both men and women. - Cash Transfer [through U.S. Government","","","","ODA Grants","ODA Grants",NA,NA,"","","",NA,100,"","","",34.377376,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"","North of Sahara","","OECD CRS","English",0,0,0,24010,"Financial policy & admin. management",NA,0,0,NA,NA,"II.4. Banking & Financial Services",240,NA,1,110,"",0,"",25010,"Business support services and institutions","25010.07","Public-private sector networking","f","f",25010,"Business support services and institutions","f"
